"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FSV","FirstService Corporation","46.6","1615310572.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","99.47","21865013965.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","40.28","2210147125.48","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","52.48","1487497633.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Quality Care, Inc.","1.92","95080110.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","15.67","823523123.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fivn",
"FLML","Flamel Technologies S.A.","12.41","500661668.46","40343406","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flml",
"FLEX","Flex Ltd.","13.615","7435935165.785","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","11.75","211129581.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","19.55","538036918.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","51.8964","36327531.8964","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","56.2","14050056.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.89","39824024.89","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","26.74","1337026.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","77.08","7708077.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","50.45","5045050.45","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","26.85","6712526.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qlc",
"FLXS","Flexsteel Industries, Inc.","51.53","396842320.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","31.42","4313376309.44","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flir",
"FLDM","Fluidigm Corporation","8","232292200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","23.69","678279476.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ffic",
"FOMX","Foamix Pharmaceuticals Ltd.","9.25","283620096","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fomx",
"FOGO","Fogo de Chao, Inc.","10.55","296726694.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fogo",
"FONR","Fonar Corporation","20.442","126300692.58","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fonr",
"FES","Forbes Energy Services Ltd","0.14","3110079.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fes",
"FH","FORM Holdings Corp.","2.71","42715215.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fh",
"FORM","FormFactor, Inc.","10.85","765633722","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","38.01","7263140.85","191085","n/a","n/a","n/a","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","38.84","701450400","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/forr",
"FTNT","Fortinet, Inc.","36.92","6375634425.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","2.96","144059144.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbio",
"FWRD","Forward Air Corporation","43.25","1308590078.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.46","12822444.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","20.99","238071308.7","11342130","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","27.78","1337044593.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fosl",
"FMI","Foundation Medicine, Inc.","23.33","814857058.55","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmi",
"FOXF","Fox Factory Holding Corp.","22.97","841881716.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","15.43","585101341.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","40.68","1879986618.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fele",
"FRED","Fred&#39;s, Inc.","9.05","338007535.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fred",
"RAIL","Freightcar America, Inc.","14.4","183336163.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.48","91487067.36","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","8.61","289436575.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frpt",
"FTEO","FRONTEO, Inc.","15.28","1248238.48","81691","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fteo",
"FTR","Frontier Communications Corporation","4.16","4879975360","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","83.97","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftrpr",
"FRPH","FRP Holdings, Inc.","30.94","305142006.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","29.19","89168240.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","12.5999","24465074.6312","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsbc",
"FTD","FTD Companies, Inc.","20.55","562478920.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftd",
"FTEK","Fuel Tech, Inc.","1.41","33058909.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","5.42","181788772.88","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcel",
"FLGT","Fulgent Genetics, Inc.","9.3","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","2.36","37129396.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fork",
"FULL","Full Circle Capital Corporation","2.65","59551443.95","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/full",
"FULLL","Full Circle Capital Corporation","25.27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fulll",
"FLL","Full House Resorts, Inc.","1.79","35835556.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fll",
"FMAX","Full Spectrum Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmax",
"FULT","Fulton Financial Corporation","14.5","2509370000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fult",
"FNCX","Function(x) Inc.","5.49","510976.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fncx",
"FSNN","Fusion Telecommunications International, Inc.","1.65","24731407.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsnn",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","0.508","6635750","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ffhl",
"FXCM","FXCM Inc.","8.86","49638672.74","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fxcm",
"GK","G&K Services, Inc.","95.46","1878985287.18","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gk",
"WILC","G. Willi-Food International,  Ltd.","5.39","71368521.07","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wilc",
"GAIA","Gaia, Inc.","7.21","109142817","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaia",
"GLPG","Galapagos NV","64.7","590460934.5","9126135","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","1.13","33087137.89","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","4.19","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","0.1578","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","0.3476","74375608.0628","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","4.42","49074168.26","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glmd",
"GLPI","Gaming and Leisure Properties, Inc.","33.46","6863373855.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glpi",
"GPIC","Gaming Partners International Corporation","10.56","83725952.64","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","48.11","9086892579.98","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","10.13","162673131.76","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GCTS","GCT Semiconductor, Inc.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcts",
"GEMP","Gemphire Therapeutics Inc.","12.63","117083320.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gemp",
"GENC","Gencor Industries Inc.","11.96","171436709.08","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","13.74","510001320","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","4.49","117722286.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","88.65","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","24.8201","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gfnsl",
"GENE","Genetic Technologies Ltd","1.75","15022315","8584180","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gene",
"GNMK","GenMark Diagnostics, Inc.","11.79","506897963.1","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","5.115","145137444.705","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","28.93","964727813.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ghdx",
"GNST","GenSight Biologics S.A.","n/a","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnst",
"GNTX","Gentex Corporation","17.56","5036048010.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","31.4","1145454133.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/thrm",
"GNVC","GenVec, Inc.","0.47","10686068.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnvc",
"GTWN","Georgetown Bancorp, Inc.","20.88","38438409.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gtwn",
"GEOS","Geospace Technologies Corporation","19.45","259230883.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/geos",
"GABC","German American Bancorp, Inc.","38.84","592614855.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","2.27","361246179.22","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gern",
"GEVO","Gevo, Inc.","0.482","43150087.446","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gevo",
"ROCK","Gibraltar Industries, Inc.","37.13","1167881896.06","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","2.4725","27326651.0375","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gigm",
"GIGA","Giga-tronics Incorporated","0.93","8881223.79","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/giga",
"GIII","G-III Apparel Group, LTD.","29.14","1333352831.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","4.87","218980480.17","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gilt",
"GILD","Gilead Sciences, Inc.","79.12","104411379649.68","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gild",
"GBCI","Glacier Bancorp, Inc.","28.5","2170910521.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbci",
"GLAD","Gladstone Capital Corporation","8.13","189790150.86","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.608","56337600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","18.625","438493478.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","25.36","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","25.274","29065100","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.601","25601000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","8.89","269108816.62","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINM","Gladstone Investment Corporation","25.42","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainm",
"GAINN","Gladstone Investment Corporation","25.9899","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainn",
"GAINO","Gladstone Investment Corporation","25.7","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"LAND","Gladstone Land Corporation","10.62","106464172.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","25.8","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/landp",
"GLBZ","Glen Burnie Bancorp","10.16","28245054","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glbz",
"GBT","Global Blood Therapeutics, Inc.","23.0601","859805329.2612","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbt",
"ENT","Global Eagle Entertainment Inc.","8.28","692531607.24","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity plc","29.64","520310756.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbli",
"GBLIZ","Global Indemnity plc","25.81","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbliz",
"GPAC","Global Partner Acquisition Corp.","9.88","191733750","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpac",
"GPACU","Global Partner Acquisition Corp.","10.05","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpacu",
"GPACW","Global Partner Acquisition Corp.","0.27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpacw",
"SELF","Global Self Storage, Inc.","5.26","39012189.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/self",
"GSOL","Global Sources Ltd.","8.49","202776272.19","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsol",
"GWRS","Global Water Resources, Inc.","8","156650128","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gwrs",
"KRMA","Global X Conscious Companies ETF","15.58","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krma",
"FINX","Global X FinTech Thematic ETF","15.4288","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/finx",
"ACTX","Global X Guru Activist ETF","13.51","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/actx",
"BFIT","Global X Health & Wellness Thematic ETF","15.96","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfit",
"SNSR","Global X Internet of Things Thematic ETF","15.64","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snsr",
"LNGR","Global X Longevity Thematic ETF","16.8172","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lngr",
"MILN","Global X Millennials Thematic ETF","15.9804","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/miln",
"QQQC","Global X NASDAQ China Technology ETF","23.6215","18897200","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"BOTZ","Global X Robotics & Artificial Intelligence Thematic ETF","15.31","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/botz",
"CATH","Global X S&P 500 Catholic Values ETF","26.32","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cath",
"SOCL","Global X Social Media Index ETF","25.25","104787500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"ALTY","Global X SuperDividend Alternatives ETF","15.66","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/alty",
"SRET","Global X SuperDividend REIT ETF","15.21","3042000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/sret",
"YLCO","Global X Yieldco Index ETF","11.63","2907500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ylco",
"GLBS","Globus Maritime Limited","0.72","7429788.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glbs",
"GLUU","Glu Mobile Inc.","2.23","296584694.83","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gluu",
"GLYC","GlycoMimetics, Inc.","7.14","164621817.78","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glyc",
"GOGO","Gogo Inc.","11.04","951391905.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gogo",
"GLNG","Golar LNG Limited","21.195","1973254500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glng",
"GMLP","Golar LNG Partners LP","19.63","1199725277.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gmlp",
"GLDC","Golden Enterprises, Inc.","11.996","135455916.972","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gldc",
"GDEN","Golden Entertainment, Inc.","12.46","276773219.94","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gden",
"GOGL","Golden Ocean Group Limited","4.04","85604194.28","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gogl",
"GBDC","Golub Capital BDC, Inc.","18.57","985264980.27","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbdc",
"GTIM","Good Times Restaurants Inc.","3.37","41392446.25","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gtim",
"GPRO","GoPro, Inc.","16.68","2325862202.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpro",
"GMAN","Gordmans Stores, Inc.","0.875","17261665.75","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gman",
"GRSH","Gores Holdings, Inc.","10.77","504843750","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grsh",
"GRSHU","Gores Holdings, Inc.","12.2034","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grshu",
"GRSHW","Gores Holdings, Inc.","1.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grshw",
"GOV","Government Properties Income Trust","22.62","1609159836.96","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gov",
"GOVNI","Government Properties Income Trust","25.86","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/govni",
"GPIA","GP Investments Acquisition Corp.","9.8","211312500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpia",
"GPIAU","GP Investments Acquisition Corp.","10","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpiau",
"GPIAW","GP Investments Acquisition Corp.","0.67","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gpiaw",
"LOPE","Grand Canyon Education, Inc.","40.37","1902938654.65","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lope",
"GRVY","GRAVITY Co., Ltd.","5.09","8332136.58","1636962","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grvy",
"GBSN","Great Basin Scientific, Inc.","2.28","1172040.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gbsn",
"GEC","Great Elm Capital Group, Inc. ","4.69","44398682.3","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gec",
"GLDD","Great Lakes Dredge & Dock Corporation","3.49","212009078.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gldd",
"GSBC","Great Southern Bancorp, Inc.","40.59","564662995.38","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsbc",
"GNBC","Green Bancorp, Inc.","10.92","401830119.6","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnbc",
"GRBK","Green Brick Partners, Inc.","8.26","404220313.84","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grbk",
